,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
142,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Main,2016,6,2016,11,dieri,production,23743.0
143,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Main,2016,6,2016,11,dieri,yield,0.40263528294527634
144,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2009,10,2010,3,dam irrigation,area,2166.0
145,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2009,10,2010,3,dam irrigation,production,1560.0
146,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2009,10,2010,3,dam irrigation,yield,0.7202216066481995
147,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2010,10,2011,3,dam irrigation,area,3492.0
148,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2010,10,2011,3,dam irrigation,production,2095.0
149,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2010,10,2011,3,dam irrigation,yield,0.599942726231386
150,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2012,10,2013,3,dam irrigation,area,3258.0
151,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2012,10,2013,3,dam irrigation,production,1900.0
152,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2012,10,2013,3,dam irrigation,yield,0.5831798649478207
153,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2013,10,2014,3,dam irrigation,area,7247.0
154,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2013,10,2014,3,dam irrigation,production,3844.0
155,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2013,10,2014,3,dam irrigation,yield,0.5304263833310335
156,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2014,10,2015,3,dam irrigation,area,7247.025
157,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2014,10,2015,3,dam irrigation,production,3844.05979764
158,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2014,10,2015,3,dam irrigation,yield,0.5304328048599253
159,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2015,10,2016,3,dam irrigation,area,6285.0
160,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2015,10,2016,3,dam irrigation,production,3724.0
