,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
42,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2001,6,2001,11,none,area,16056.724108388995
43,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2001,6,2001,11,none,production,6584.4630899624335
44,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2001,6,2001,11,none,yield,0.41007512152010606
45,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2002,6,2002,11,none,area,17667.363247851787
46,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2002,6,2002,11,none,production,1766.7363247851788
47,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2002,6,2002,11,none,yield,0.1
48,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2003,6,2003,11,none,area,28381.30642225187
49,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2003,6,2003,11,none,production,11352.522568900748
50,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2003,6,2003,11,none,yield,0.39999999999999997
51,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2004,6,2004,11,none,area,26252.708440582977
52,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2004,6,2004,11,none,production,4042.917099849779
53,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2004,6,2004,11,none,yield,0.15400000000000003
54,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2005,6,2005,11,none,area,25897.94211030483
55,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2005,6,2005,11,none,production,10359.176844121932
56,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2005,6,2005,11,none,yield,0.4
57,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2006,6,2006,11,none,area,27756.917680962328
58,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2006,6,2006,11,none,production,5551.383536192466
59,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2006,6,2006,11,none,yield,0.2
60,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2007,6,2007,11,none,area,66241.96918953586
61,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2007,6,2007,11,none,production,18945.203188207255
62,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2007,6,2007,11,none,yield,0.28600000000000003
63,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2008,6,2008,11,none,area,68855.1779783647
64,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2008,6,2008,11,none,production,19141.73947798539
65,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2008,6,2008,11,none,yield,0.278
66,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2009,6,2009,11,none,area,27529.867229584313
67,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2009,6,2009,11,none,production,6166.690259426887
68,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2009,6,2009,11,none,yield,0.22400000000000003
69,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2010,6,2010,11,none,area,33135.0
70,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2010,6,2010,11,none,production,5799.0
71,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2010,6,2010,11,none,yield,0.17501131733816205
72,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2011,6,2011,11,none,area,24155.0
73,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2011,6,2011,11,none,production,7246.5
74,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2011,6,2011,11,none,yield,0.3
75,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2012,6,2012,11,none,area,34640.0
76,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2012,6,2012,11,none,production,23744.70117647
77,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2012,6,2012,11,none,yield,0.6854705882352772
78,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2013,6,2013,11,none,area,25719.0
79,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2013,6,2013,11,none,production,8706.78922941
80,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2013,6,2013,11,none,yield,0.33853529411757843
81,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2014,6,2014,11,none,area,38796.0
82,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2014,6,2014,11,none,production,15440.808
83,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2014,6,2014,11,none,yield,0.398
84,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2015,6,2015,11,none,area,28911.0
85,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2015,6,2015,11,none,production,8384.19
86,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2015,6,2015,11,none,yield,0.29000000000000004
87,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2016,6,2016,11,none,area,31716.82
88,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2016,6,2016,11,none,production,12754.919163
89,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2016,6,2016,11,none,yield,0.40215
90,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2017,6,2017,11,none,area,31025.4
91,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2017,6,2017,11,none,production,10858.89
92,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Millet,Main,2017,6,2017,11,none,yield,0.35
93,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1983,6,1983,11,none,area,500.0
94,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1983,6,1983,11,none,production,400.0
95,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1983,6,1983,11,none,yield,0.8
96,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1984,6,1984,11,none,area,1039.5
97,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1984,6,1984,11,none,production,624.0
98,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1984,6,1984,11,none,yield,0.6002886002886003
99,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1985,6,1985,11,none,area,2225.0
100,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1985,6,1985,11,none,production,2650.0
101,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1985,6,1985,11,none,yield,1.1910112359550562
102,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1986,6,1986,11,none,area,430.5
103,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1986,6,1986,11,none,production,320.0
104,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1986,6,1986,11,none,yield,0.743321718931475
105,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1987,6,1987,11,none,area,535.5
106,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1987,6,1987,11,none,production,535.5
107,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1987,6,1987,11,none,yield,1.0
108,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1990,6,1990,11,none,area,1290.5
109,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1992,6,1992,11,none,area,8.0
110,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1992,6,1992,11,none,production,12.0
111,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,1992,6,1992,11,none,yield,1.5
112,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,2000,6,2000,11,none,area,234.0
113,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,2000,6,2000,11,none,production,70.0
114,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Groundnuts (In Shell),Main,2000,6,2000,11,none,yield,0.29914529914529914
115,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1985,6,1985,11,none,area,50.0
116,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1985,6,1985,11,none,production,30.0
117,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1985,6,1985,11,none,yield,0.6
118,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1986,6,1986,11,none,area,147.0
119,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1986,6,1986,11,none,production,132.0
120,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1986,6,1986,11,none,yield,0.8979591836734694
121,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1987,6,1987,11,none,area,1925.0
122,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1987,6,1987,11,none,production,3850.0
123,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1987,6,1987,11,none,yield,2.0
124,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1988,6,1988,11,none,area,1491.0
125,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1988,6,1988,11,none,production,3402.0
126,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1988,6,1988,11,none,yield,2.2816901408450705
127,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1989,6,1989,11,none,area,118.0
128,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1989,6,1989,11,none,production,94.0
129,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1989,6,1989,11,none,yield,0.7966101694915254
130,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1991,6,1991,11,none,area,460.0
131,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1991,6,1991,11,none,production,324.0
132,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1991,6,1991,11,none,yield,0.7043478260869566
133,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1992,6,1992,11,none,area,237.0
134,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1992,6,1992,11,none,production,222.0
135,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1992,6,1992,11,none,yield,0.9367088607594937
